#Id,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles,eigencentrality,pageranks,Authority,Hub
11982,3,30,2,0.666667,0.75,0,44,70,1,3,0.000143,0.000028,0,0
11983,3,30,2,0.666667,0.75,0,44,70,1,3,0.000143,0.000028,0,0
3855,1,25,10,0.183042,0.186015,0,1,51,0,0,0.000055,0.000009,0,0
3819,3,55,10,0.183044,0.186045,0,1,51,1,3,0.000154,0.000019,0,0
3820,7,136,10,0.183048,0.186104,4.833333,1,51,0.52381,11,0.000343,0.00004,0,0
11103,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11104,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11105,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11106,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11107,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11108,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11109,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11110,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11111,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11112,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11113,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11114,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
11115,12,120,1,1,1,0,121,153,1,66,0.000624,0.000028,0,0
1664,7,70,8,0.290801,0.306746,0,1,20,1,21,0.00371,0.000013,0.000199,0.000199
1665,7,70,8,0.290801,0.306746,0,1,20,1,21,0.00371,0.000013,0.000199,0.000199
1666,7,70,8,0.290801,0.306746,0,1,20,1,21,0.00371,0.000013,0.000199,0.000199
1668,8,80,8,0.290804,0.306761,2.5,1,20,0.785714,22,0.003782,0.000014,0.0002,0.0002
8674,33,297,7,0.336377,0.353302,360308.19742,1,6,0.251894,133,0.021202,0.000073,0.001473,0.001473
9828,21,228,8,0.271905,0.281582,43265.74236,1,54,0.347619,73,0.002045,0.000058,0.000028,0.000028
9829,2,18,8,0.254005,0.26112,0,1,54,1,1,0.000242,0.000009,0.000007,0.000007
8673,1,16,8,0.25171,0.258494,0,1,6,0,0,0.000134,0.000006,0.000006,0.000006
11261,1,10,2,0.521739,0.541667,0,122,388,0,0,0.000052,0.000008,0,0
5179,12,108,1,1,1,37,122,388,0.439394,29,0.000584,0.000058,0,0
6816,6,51,9,0.232248,0.239326,0,1,259,1,15,0.000343,0.000017,0.000001,0.000001
6817,7,63,9,0.232249,0.239341,8546.9211,1,259,0.761905,16,0.000389,0.000021,0.000001,0.000001
6818,16,120,9,0.238159,0.246808,11635.711311,1,259,0.433333,52,0.000979,0.000035,0.000006,0.000006
6819,6,51,9,0.232248,0.239326,0,1,259,1,15,0.000343,0.000017,0.000001,0.000001
6820,6,51,9,0.232248,0.239326,0,1,259,1,15,0.000343,0.000017,0.000001,0.000001
6821,13,113,8,0.247056,0.25421,50145.402906,1,259,0.397436,31,0.00078,0.000029,0.000004,0.000004
3864,38,258,9,0.224084,0.230935,9852.931296,1,51,0.587482,413,0.002613,0.000043,0.000001,0.000001
3856,22,160,9,0.220677,0.226938,68.07202,1,51,0.952381,220,0.001496,0.000032,0,0
3857,34,289,9,0.226963,0.233819,2451.075905,1,51,0.566845,318,0.002221,0.000049,0.000001,0.000001
3858,22,160,9,0.220677,0.226938,68.07202,1,51,0.952381,220,0.001496,0.000032,0,0
3859,22,160,9,0.220677,0.226938,68.07202,1,51,0.952381,220,0.001496,0.000032,0,0
3860,22,160,9,0.220677,0.226938,68.07202,1,51,0.952381,220,0.001496,0.000032,0,0
3861,21,126,9,0.220365,0.2265,0,1,51,1,210,0.001428,0.000031,0,0
3862,21,126,9,0.220365,0.2265,0,1,51,1,210,0.001428,0.000031,0,0
3863,22,140,9,0.220677,0.226938,68.07202,1,51,0.952381,220,0.001496,0.000032,0,0
3867,26,185,9,0.220381,0.226596,38.276288,1,51,0.710769,231,0.001717,0.000039,0,0
3868,21,126,9,0.220365,0.2265,0,1,51,1,210,0.001428,0.000031,0,0
3869,21,126,9,0.220365,0.2265,0,1,51,1,210,0.001428,0.000031,0,0
3870,21,126,9,0.220365,0.2265,0,1,51,1,210,0.001428,0.000031,0,0
3871,21,126,9,0.220365,0.2265,0,1,51,1,210,0.001428,0.000031,0,0
3872,21,126,9,0.220365,0.2265,0,1,51,1,210,0.001428,0.000031,0,0
3873,21,126,9,0.220365,0.2265,0,1,51,1,210,0.001428,0.000031,0,0
3874,21,126,9,0.220365,0.2265,0,1,51,1,210,0.001428,0.000031,0,0
9220,1,7,9,0.185889,0.189256,0,1,51,0,0,0.00006,0.000006,0,0
12317,4,70,10,0.183045,0.18606,0,1,51,1,6,0.0002,0.000024,0,0
9496,3,42,1,1,1,0,123,154,1,3,0.000142,0.000028,0,0
9497,3,42,1,1,1,0,123,154,1,3,0.000142,0.000028,0,0
9498,3,42,1,1,1,0,123,154,1,3,0.000142,0.000028,0,0
9499,3,42,1,1,1,0,123,154,1,3,0.000142,0.000028,0,0
11975,2,12,9,0.237918,0.24385,0,1,20,1,1,0.000126,0.00001,0.000002,0.000002
11976,2,12,9,0.237918,0.24385,0,1,20,1,1,0.000126,0.00001,0.000002,0.000002
12004,3,57,9,0.224,0.229377,0,1,51,1,3,0.000175,0.000014,0,0
6236,5,35,8,0.272607,0.28496,0,1,20,1,10,0.002955,0.000009,0.000217,0.000217
1705,4,40,10,0.176196,0.178823,0,1,54,1,6,0.000197,0.000027,0,0
1706,4,40,10,0.176196,0.178823,0,1,54,1,6,0.000197,0.000027,0,0
1707,4,40,10,0.176196,0.178823,0,1,54,1,6,0.000197,0.000027,0,0
1708,4,40,10,0.176196,0.178823,0,1,54,1,6,0.000197,0.000027,0,0
11900,245,2814,7,0.348192,0.37488,242963.667395,1,21,0.2819,8426,0.165945,0.000182,0.013506,0.013506
11897,11,113,8,0.311584,0.33016,5069.777727,1,21,0.654545,36,0.01492,0.000015,0.001252,0.001252
7583,21,180,8,0.291137,0.306313,1300.988368,1,21,0.852381,179,0.011278,0.000019,0.000825,0.000825
7584,9,78,8,0.274463,0.287477,55.354325,1,21,0.916667,33,0.004503,0.000011,0.000323,0.000323
11898,5,50,8,0.28009,0.29419,0,1,21,1,10,0.004078,0.000009,0.000335,0.000335
11899,5,50,8,0.28009,0.29419,0,1,21,1,10,0.004078,0.000009,0.000335,0.000335
6824,3,21,9,0.225777,0.233017,0,1,28,1,3,0.000157,0.000016,0.000001,0.000001
6825,3,21,9,0.225777,0.233017,0,1,28,1,3,0.000157,0.000016,0.000001,0.000001
6826,3,21,9,0.225777,0.233017,0,1,28,1,3,0.000157,0.000016,0.000001,0.000001
6827,10,70,8,0.29161,0.307591,411849.578782,1,28,0.288889,13,0.003637,0.000034,0.000184,0.000184
6375,136,1043,7,0.335222,0.356494,1607658.647,1,334,0.308497,2832,0.050011,0.000101,0.003083,0.003083
6376,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6378,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6379,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6380,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6381,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6382,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6383,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6384,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6385,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6386,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6387,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6388,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6389,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
6390,15,135,8,0.251125,0.25976,0,1,334,1,105,0.001042,0.000023,0.000014,0.000014
9743,7,75,13,0.126378,0.127704,0,1,77,1,21,0.000347,0.000027,0,0
9744,7,75,13,0.126378,0.127704,0,1,77,1,21,0.000347,0.000027,0,0
9745,7,75,13,0.126378,0.127704,0,1,77,1,21,0.000347,0.000027,0,0
9746,11,99,12,0.144656,0.146625,236383,1,77,0.490909,27,0.000544,0.000042,0,0
9747,7,75,13,0.126378,0.127704,0,1,77,1,21,0.000347,0.000027,0,0
9748,7,75,13,0.126378,0.127704,0,1,77,1,21,0.000347,0.000027,0,0
9749,7,63,13,0.126378,0.127704,0,1,77,1,21,0.000347,0.000027,0,0
9750,7,75,13,0.126378,0.127704,0,1,77,1,21,0.000347,0.000027,0,0
9864,5,50,9,0.221337,0.227497,0,1,20,1,10,0.000259,0.000019,0.000001,0.000001
9865,5,50,9,0.221337,0.227497,0,1,20,1,10,0.000259,0.000019,0.000001,0.000001
9866,5,50,9,0.221337,0.227497,0,1,20,1,10,0.000259,0.000019,0.000001,0.000001
9867,5,50,9,0.221337,0.227497,0,1,20,1,10,0.000259,0.000019,0.000001,0.000001
9868,5,50,9,0.221337,0.227497,0,1,20,1,10,0.000259,0.000019,0.000001,0.000001
8166,3,30,9,0.209724,0.214169,0,1,51,1,3,0.00016,0.000014,0,0
8167,13,121,8,0.254623,0.262483,70908.77516,1,51,0.461538,36,0.000932,0.000037,0.000011,0.000011
10458,2,15,2,0.75,0.833333,2,124,155,0,0,0.000093,0.000036,0,0
10459,1,9,3,0.5,0.611111,0,124,155,0,0,0.000047,0.00002,0,0
8361,5,50,11,0.153197,0.155521,0,1,6,1,10,0.000255,0.000018,0,0
8362,5,50,11,0.153197,0.155521,0,1,6,1,10,0.000255,0.000018,0,0
8363,5,50,11,0.153197,0.155521,0,1,6,1,10,0.000255,0.000018,0,0
8364,5,50,11,0.153197,0.155521,0,1,6,1,10,0.000255,0.000018,0,0
1747,2,32,10,0.192344,0.195384,33775,1,54,0,0,0.000093,0.000024,0,0
1748,2,18,9,0.238146,0.24392,67548,1,54,0,0,0.000115,0.000017,0.000001,0.000001
8552,3,18,9,0.207239,0.211215,0,1,54,1,3,0.000151,0.000015,0,0
10273,1,9,3,0.5,0.611111,0,124,155,0,0,0.000047,0.00002,0,0
5544,2,15,2,0.75,0.833333,2,124,155,0,0,0.000093,0.000036,0,0
12902,3,25,9,0.203752,0.207434,0,1,51,1,3,0.000147,0.000018,0,0
10583,2,14,8,0.261974,0.269659,0,1,54,1,1,0.000357,0.000012,0.000017,0.000017
10584,2,14,8,0.261974,0.269659,0,1,54,1,1,0.000357,0.000012,0.000017,0.000017
5689,11,167,8,0.273712,0.285096,285.01773,1,6,0.709091,39,0.001747,0.00002,0.000059,0.000059
5690,17,214,8,0.273796,0.285194,407.604267,1,6,0.588235,80,0.00201,0.000029,0.000056,0.000056
5691,35,354,8,0.277437,0.289961,20075.23253,1,6,0.292437,174,0.00405,0.000048,0.000131,0.000131
12303,2,13,9,0.205954,0.209678,0,1,54,1,1,0.000104,0.000013,0,0
11575,3,27,9,0.205955,0.209692,0.5,1,54,0.666667,2,0.000155,0.000018,0,0
6715,11,111,8,0.264497,0.274958,0,1,19,1,55,0.001169,0.000018,0.00005,0.00005
6716,48,454,8,0.289701,0.304917,22865.694431,1,19,0.375,423,0.007495,0.000055,0.000593,0.000593
6717,41,443,8,0.290942,0.30619,11968.083848,1,19,0.378049,310,0.007669,0.000052,0.000669,0.000669
6718,11,110,8,0.264497,0.274958,0,1,19,1,55,0.001169,0.000018,0.00005,0.00005
6719,11,115,8,0.264497,0.274958,0,1,19,1,55,0.001169,0.000018,0.00005,0.00005
6720,11,110,8,0.264497,0.274958,0,1,19,1,55,0.001169,0.000018,0.00005,0.00005
6721,20,201,8,0.281476,0.294595,2530.667327,1,19,0.536842,102,0.003299,0.000029,0.000181,0.000181
6722,11,110,8,0.264497,0.274958,0,1,19,1,55,0.001169,0.000018,0.00005,0.00005
6723,11,110,8,0.264497,0.274958,0,1,19,1,55,0.001169,0.000018,0.00005,0.00005
6724,11,110,8,0.264497,0.274958,0,1,19,1,55,0.001169,0.000018,0.00005,0.00005
6725,39,363,8,0.283813,0.298254,131358.398766,1,19,0.402159,298,0.005967,0.000049,0.000538,0.000538
8280,5,48,8,0.261984,0.269713,3,1,54,0.6,6,0.000507,0.000022,0.000018,0.000018
8281,3,27,8,0.261976,0.269673,0,1,54,1,3,0.000409,0.000014,0.000017,0.000017
1905,4,51,10,0.190174,0.193896,0,1,0,1,6,0.000193,0.000019,0,0
1906,5,60,9,0.226797,0.233174,49284.36064,1,0,0.6,6,0.000286,0.000021,0.000001,0.000001
7269,5,58,9,0.223673,0.229305,0.25,1,43,0.9,9,0.000278,0.000018,0.000001,0.000001
7270,5,65,9,0.223673,0.229305,0.25,1,43,0.9,9,0.000281,0.000017,0.000001,0.000001
11122,10,100,8,0.261884,0.271289,0,1,6,1,45,0.000839,0.00002,0.000014,0.000014
11123,10,100,8,0.261884,0.271289,0,1,6,1,45,0.000839,0.00002,0.000014,0.000014
11124,10,100,8,0.261884,0.271289,0,1,6,1,45,0.000839,0.00002,0.000014,0.000014
11125,10,100,8,0.261884,0.271289,0,1,6,1,45,0.000839,0.00002,0.000014,0.000014
11126,10,100,8,0.261884,0.271289,0,1,6,1,45,0.000839,0.00002,0.000014,0.000014
11127,10,100,8,0.261884,0.271289,0,1,6,1,45,0.000839,0.00002,0.000014,0.000014
11128,10,100,8,0.261884,0.271289,0,1,6,1,45,0.000839,0.00002,0.000014,0.000014
11130,10,100,8,0.261884,0.271289,0,1,6,1,45,0.000839,0.00002,0.000014,0.000014
6591,8,94,8,0.311168,0.324451,9254.372343,1,20,0.607143,17,0.004669,0.000016,0.000312,0.000312
6592,5,50,8,0.26198,0.27261,0,1,20,1,10,0.001016,0.000011,0.000066,0.000066
6593,5,50,8,0.26198,0.27261,0,1,20,1,10,0.001016,0.000011,0.000066,0.000066
6594,5,50,8,0.26198,0.27261,0,1,20,1,10,0.001016,0.000011,0.000066,0.000066
11032,1,8,1,1,1,0,125,156,0,0,0.000046,0.000028,0,0
11033,1,8,1,1,1,0,125,156,0,0,0.000046,0.000028,0,0
4882,2,18,9,0.196743,0.199961,0,1,51,1,1,0.000098,0.000016,0,0
1800,6,49,8,0.249095,0.255937,135091.5,1,54,0.2,3,0.000392,0.000039,0.000005,0.000005
10679,2,14,9,0.199423,0.202876,0,1,54,1,1,0.000096,0.000016,0,0
10680,3,28,9,0.199424,0.20289,0.5,1,54,0.666667,2,0.000142,0.000023,0,0
3749,2,20,8,0.213978,0.219012,0,1,51,1,1,0.000121,0.000012,0,0
8355,21,191,8,0.228344,0.234919,655.369989,1,51,0.452381,95,0.001369,0.000043,0.000001,0.000001
8356,6,56,8,0.226243,0.23202,0,1,51,1,15,0.000436,0.000015,0,0
11465,5,35,9,0.198625,0.201768,0,1,51,1,10,0.000242,0.000025,0,0
11466,6,42,8,0.247846,0.254014,168855,1,51,0.666667,10,0.000383,0.000028,0.000001,0.000001
11467,5,35,9,0.198625,0.201768,0,1,51,1,10,0.000242,0.000025,0,0
11468,5,35,9,0.198625,0.201768,0,1,51,1,10,0.000242,0.000025,0,0
11469,5,35,9,0.198625,0.201768,0,1,51,1,10,0.000242,0.000025,0,0
11470,5,35,9,0.198625,0.201768,0,1,51,1,10,0.000242,0.000025,0,0
12858,1,7,1,1,1,0,126,157,0,0,0.000046,0.000028,0,0
12859,1,7,1,1,1,0,126,157,0,0,0.000046,0.000028,0,0
1854,8,48,8,0.25461,0.261574,0,1,43,1,28,0.000518,0.000021,0.000005,0.000005
1855,12,83,8,0.254617,0.261634,90.250226,1,43,0.575758,38,0.000715,0.00003,0.000005,0.000005
1856,23,204,8,0.260126,0.268553,23081.160499,1,6,0.284585,72,0.001511,0.000048,0.000015,0.000015
1857,8,48,8,0.25461,0.261574,0,1,43,1,28,0.000518,0.000021,0.000005,0.000005
1858,8,48,8,0.25461,0.261574,0,1,43,1,28,0.000518,0.000021,0.000005,0.000005
1859,17,120,8,0.255011,0.262217,386.226226,1,43,0.536765,73,0.001052,0.000037,0.000007,0.000007
1860,8,48,8,0.25461,0.261574,0,1,43,1,28,0.000518,0.000021,0.000005,0.000005
1861,8,48,8,0.25461,0.261574,0,1,43,1,28,0.000518,0.000021,0.000005,0.000005
2151,177,1892,7,0.347475,0.372784,579186.13355,1,20,0.253595,3950,0.101683,0.000188,0.007233,0.007233
8105,6,54,8,0.289089,0.303731,0,1,20,1,15,0.003269,0.000013,0.000212,0.000212
8107,6,54,8,0.289089,0.303731,0,1,20,1,15,0.003269,0.000013,0.000212,0.000212
8108,6,54,8,0.289089,0.303731,0,1,20,1,15,0.003269,0.000013,0.000212,0.000212
1834,6,54,8,0.254318,0.261149,0,1,43,1,15,0.000396,0.000021,0.000005,0.000005
1835,6,54,8,0.254318,0.261149,0,1,43,1,15,0.000396,0.000021,0.000005,0.000005
1836,6,54,8,0.254318,0.261149,0,1,43,1,15,0.000396,0.000021,0.000005,0.000005
1837,6,54,8,0.254318,0.261149,0,1,43,1,15,0.000396,0.000021,0.000005,0.000005
1838,6,57,8,0.254318,0.261149,0,1,43,1,15,0.000396,0.000021,0.000005,0.000005
1840,6,54,8,0.254318,0.261149,0,1,43,1,15,0.000396,0.000021,0.000005,0.000005
10224,1,10,10,0.17254,0.175278,0,1,40,0,0,0.000048,0.000011,0,0
3127,4,50,9,0.247078,0.254176,1.833333,1,6,0.833333,5,0.000325,0.000016,0.000003,0.000003
3128,4,47,9,0.247078,0.254176,1.833333,1,6,0.833333,5,0.000325,0.000016,0.000003,0.000003
6082,23,219,9,0.249584,0.257517,129250.690335,1,6,0.213439,54,0.001395,0.000068,0.000006,0.000006
6081,6,92,9,0.247081,0.254206,5,1,6,0.533333,8,0.000445,0.000022,0.000004,0.000004
9957,5,50,9,0.247069,0.254161,0,1,6,1,10,0.000392,0.000017,0.000003,0.000003
9958,7,77,9,0.247083,0.25422,7.7,1,6,0.666667,14,0.000503,0.000022,0.000004,0.000004
9959,5,50,9,0.247069,0.254161,0,1,6,1,10,0.000392,0.000017,0.000003,0.000003
9960,5,50,9,0.247069,0.254161,0,1,6,1,10,0.000392,0.000017,0.000003,0.000003
9961,51,596,8,0.257167,0.265456,16759.921817,1,6,0.133333,170,0.002888,0.000137,0.00001,0.00001
12011,9,106,9,0.247579,0.254941,176.659671,1,6,0.527778,19,0.00063,0.000027,0.000004,0.000004
12012,5,50,9,0.247069,0.254161,0,1,6,1,10,0.000393,0.000017,0.000003,0.000003
12013,5,50,9,0.247069,0.254161,0,1,6,1,10,0.000393,0.000017,0.000003,0.000003
12014,5,50,9,0.247069,0.254161,0,1,6,1,10,0.000393,0.000017,0.000003,0.000003
12261,3,26,9,0.247076,0.254161,0,1,6,1,3,0.000278,0.000012,0.000003,0.000003
12262,4,58,9,0.247067,0.254146,1,1,6,0.666667,4,0.00034,0.000016,0.000003,0.000003
10954,4,48,9,0.214049,0.218879,0,1,6,1,6,0.000234,0.000016,0,0
10955,4,48,9,0.214049,0.218879,0,1,6,1,6,0.000234,0.000016,0,0
13029,4,40,9,0.216345,0.221166,0,1,6,1,6,0.000204,0.000016,0,0
13030,4,40,9,0.216345,0.221166,0,1,6,1,6,0.000204,0.000016,0,0
13031,4,40,9,0.216345,0.221166,0,1,6,1,6,0.000204,0.000016,0,0
13032,7,58,8,0.247803,0.254693,9404.654675,1,6,0.428571,9,0.000409,0.000026,0.000003,0.000003
3000,7,70,8,0.249411,0.256397,0,1,54,1,21,0.000562,0.000016,0.000006,0.000006
3002,7,70,8,0.249411,0.256397,0,1,54,1,21,0.000562,0.000016,0.000006,0.000006
3003,13,186,8,0.251257,0.258771,151.298335,1,54,0.538462,42,0.00095,0.000026,0.000012,0.000012
3004,7,78,8,0.249411,0.256397,0,1,54,1,21,0.000562,0.000016,0.000006,0.000006
3005,7,70,8,0.249411,0.256397,0,1,54,1,21,0.000562,0.000016,0.000006,0.000006
1866,7,70,10,0.172932,0.176041,0,1,36,1,21,0.00035,0.000026,0,0
1867,7,70,10,0.172932,0.176041,0,1,36,1,21,0.00035,0.000026,0,0
1868,7,70,10,0.172932,0.176041,0,1,36,1,21,0.00035,0.000026,0,0
1869,7,70,10,0.172932,0.176041,0,1,36,1,21,0.00035,0.000026,0,0
1870,7,70,10,0.172932,0.176041,0,1,36,1,21,0.00035,0.000026,0,0
1872,7,70,10,0.172932,0.176041,0,1,36,1,21,0.00035,0.000026,0,0
1873,7,70,10,0.172932,0.176041,0,1,36,1,21,0.00035,0.000026,0,0
9681,7,78,8,0.270349,0.280744,0.75,1,6,0.857143,18,0.000945,0.000018,0.000039,0.000039
9682,7,73,8,0.270349,0.280744,0.75,1,6,0.857143,18,0.000945,0.000018,0.000039,0.000039
9683,4,36,8,0.270342,0.2807,0,1,6,1,6,0.000771,0.000012,0.000038,0.000038
9684,7,78,8,0.270349,0.280744,0.75,1,6,0.857143,18,0.000945,0.000018,0.000039,0.000039
7577,4,40,8,0.250352,0.258905,0,1,21,1,6,0.000522,0.000009,0.000024,0.000024
7578,15,122,8,0.304843,0.322863,23909.594202,1,21,0.466667,49,0.013822,0.000022,0.000911,0.000911
7579,4,40,8,0.250352,0.258905,0,1,21,1,6,0.000522,0.000009,0.000024,0.000024
8605,4,36,8,0.262144,0.272704,0,1,40,1,6,0.001121,0.000009,0.000071,0.000071
8606,4,36,8,0.262144,0.272704,0,1,40,1,6,0.001121,0.000009,0.000071,0.000071
8181,28,241,8,0.294337,0.31099,53798.483131,1,20,0.449735,170,0.013118,0.000036,0.000883,0.000883
4799,7,96,8,0.273443,0.284699,0,1,6,1,21,0.001466,0.000013,0.000054,0.000054
11548,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
11549,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
11550,20,180,8,0.247336,0.254058,344444.898663,1,51,0.389474,74,0.001176,0.000047,0.000002,0.000002
11551,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
11552,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
11553,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
11554,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
11555,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
11556,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
11557,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
11558,10,100,9,0.198303,0.201742,0,1,51,1,45,0.000515,0.000026,0,0
9603,1,20,11,0.161317,0.163111,0,1,54,0,0,0.000047,0.000014,0,0
10853,8,78,8,0.285316,0.29831,698.528883,1,69,0.5,14,0.0028,0.000015,0.000168,0.000168
10556,3,24,10,0.174933,0.178003,33775,1,20,0.333333,1,0.000141,0.000028,0,0
10557,1,9,11,0.148888,0.150778,0,1,20,0,0,0.000047,0.000012,0,0
1932,49,334,8,0.293768,0.309577,402513.108499,1,21,0.302721,356,0.012818,0.000059,0.000861,0.000861
1933,11,69,8,0.279667,0.294032,1104.86102,1,21,0.890909,49,0.003433,0.000017,0.000254,0.000254
1935,11,69,8,0.279667,0.294032,1104.86102,1,21,0.890909,49,0.003433,0.000017,0.000254,0.000254
6303,148,1478,7,0.338478,0.361326,144084.629144,1,21,0.357694,3891,0.099603,0.000112,0.007846,0.007846
7615,4,28,8,0.266861,0.278148,0,1,20,1,6,0.001241,0.00001,0.000085,0.000085
7616,4,28,8,0.266861,0.278148,0,1,20,1,6,0.001241,0.00001,0.000085,0.000085
2064,3,36,10,0.198653,0.203354,0,1,9,1,3,0.000316,0.000008,0,0
2065,3,30,10,0.198653,0.203354,0,1,9,1,3,0.000316,0.000008,0,0
4708,144,1750,9,0.242886,0.252919,47624.521522,1,9,0.508159,5232,0.021412,0.000068,0.000002,0.000002
4709,105,1542,9,0.243847,0.253224,46400.202591,1,9,0.623443,3404,0.015682,0.000048,0.000002,0.000002
4710,4,40,10,0.197289,0.201995,0,1,9,1,6,0.000673,0.000006,0,0
10776,46,455,10,0.199551,0.206032,47.999473,1,9,0.807729,836,0.006834,0.000023,0,0
10777,38,447,10,0.199486,0.205714,0.431762,1,9,0.97724,687,0.006171,0.000019,0,0
10778,34,340,10,0.199481,0.205655,0,1,9,1,561,0.005509,0.000018,0,0
1981,3,24,8,0.255179,0.264881,0,1,44,1,3,0.000498,0.000008,0.000028,0.000028
1983,15,108,8,0.264311,0.274833,1310.838854,1,54,0.67619,71,0.001732,0.000026,0.00007,0.00007
12165,78,660,7,0.325546,0.343653,271112.021957,1,77,0.265401,797,0.019046,0.000078,0.001121,0.001121
12168,3,18,8,0.252054,0.260345,0,1,77,1,3,0.00045,0.000007,0.000015,0.000015
12172,1,7,8,0.251862,0.260027,0,1,77,0,0,0.000223,0.000005,0.00001,0.00001
12175,14,85,8,0.262309,0.273378,603.827183,1,77,0.637363,58,0.001819,0.000017,0.000055,0.000055
4527,2,28,9,0.223989,0.229343,0,1,51,1,1,0.000126,0.000011,0,0
5884,37,374,8,0.315081,0.329938,71863.047327,1,43,0.276276,184,0.012733,0.000056,0.000812,0.000812
5885,8,56,8,0.271494,0.283104,0,1,43,1,28,0.001395,0.000015,0.000075,0.000075
5886,8,56,8,0.271494,0.283104,0,1,43,1,28,0.001395,0.000015,0.000075,0.000075
5888,8,56,8,0.271494,0.283104,0,1,43,1,28,0.001395,0.000015,0.000075,0.000075
5889,8,56,8,0.271494,0.283104,0,1,43,1,28,0.001395,0.000015,0.000075,0.000075
7291,9,170,8,0.255326,0.262568,344.446541,1,51,0.694444,25,0.000752,0.000026,0.000006,0.000006
8332,4,40,8,0.251592,0.257995,0,1,51,1,6,0.000343,0.000014,0.000002,0.000002
4987,3,23,9,0.204496,0.208528,0,1,259,1,3,0.000167,0.000013,0,0
4989,3,23,9,0.204496,0.208528,0,1,259,1,3,0.000167,0.000013,0,0
4990,12,86,8,0.248209,0.254578,50480.655849,1,259,0.606061,40,0.000722,0.000035,0.000001,0.000001
2012,4,40,8,0.26156,0.270965,0,1,69,1,6,0.000622,0.000009,0.000034,0.000034
12523,11,119,8,0.265411,0.275607,0,1,6,1,55,0.00131,0.000018,0.000043,0.000043
12524,11,129,8,0.265411,0.275607,0,1,6,1,55,0.00131,0.000018,0.000043,0.000043
12525,11,110,8,0.265411,0.275607,0,1,6,1,55,0.00131,0.000018,0.000043,0.000043
12526,11,119,8,0.265411,0.275607,0,1,6,1,55,0.00131,0.000018,0.000043,0.000043
12527,28,248,8,0.265447,0.275859,151974.356259,1,6,0.460317,174,0.002261,0.000041,0.000044,0.000044
12528,11,119,8,0.265411,0.275607,0,1,6,1,55,0.00131,0.000018,0.000043,0.000043
4615,15,135,8,0.257039,0.266818,0,1,76,1,105,0.002161,0.000013,0.00005,0.00005
4616,15,135,8,0.257039,0.266818,0,1,76,1,105,0.002161,0.000013,0.00005,0.00005
4617,15,135,8,0.257039,0.266818,0,1,76,1,105,0.002161,0.000013,0.00005,0.00005
4618,15,135,8,0.257039,0.266818,0,1,76,1,105,0.002161,0.000013,0.00005,0.00005
4619,15,135,8,0.257039,0.266818,0,1,76,1,105,0.002161,0.000013,0.00005,0.00005
